date,trips
2022-01-24,435611
2022-01-25,439494
2022-01-26,493666
2022-01-27,522152
2022-01-28,590801
2022-01-29,336343
2022-01-30,509654
2022-01-31,491075
2022-02-01,486143
2022-02-02,488626
2022-02-03,548409
2022-02-04,655665
2022-02-05,704935
2022-02-06,564486
2022-02-07,479159
2022-02-08,476312
2022-02-09,499828
2022-02-10,537656
2022-02-11,617211
2022-02-12,682789
2022-02-13,635627
2022-02-14,599055
2022-02-15,525644
2022-02-16,515750
2022-02-17,549864
2022-02-18,628604
2022-02-19,692042
2022-02-20,588204
2022-02-21,462228
2022-02-22,497551
2022-02-23,510769
2022-02-24,570816
2022-02-25,665704
2022-02-26,723092
2022-02-27,601932
2022-02-28,511182
2022-03-01,517527
2022-03-02,539491
2022-03-03,595798
2022-03-04,668420
2022-03-05,706932
2022-03-06,582633
2022-03-07,497792
2022-03-08,528508
2022-03-09,619965
2022-03-10,594291
2022-03-11,648413
2022-03-12,771397
2022-03-13,611015
2022-03-14,500748
2022-03-15,517673
2022-03-16,546283
2022-03-17,611070
2022-03-18,664612
2022-03-19,711033
2022-03-20,588540
2022-03-21,491708
2022-03-22,502144
2022-03-23,559370
2022-03-24,610955
2022-03-25,651775
2022-03-26,720035
2022-03-27,619796
2022-03-28,548169
2022-03-29,557648
2022-03-30,573119
2022-03-31,596688
2022-04-01,680077
2022-04-02,700093
2022-04-03,611690
2022-04-04,497556
2022-04-05,518313
2022-04-06,577984
2022-04-07,651770
2022-04-08,640501
2022-04-09,701883
2022-04-10,604749
2022-04-11,495193
2022-04-12,548891
2022-04-13,556495
2022-04-14,604214
2022-04-15,611014
2022-04-16,663996
2022-04-17,562335
2022-04-18,490632
2022-04-19,516918
2022-04-20,533734
2022-04-21,566078
2022-04-22,625836
2022-04-23,678456
2022-04-24,570092
2022-04-25,490606
2022-04-26,523847
2022-04-27,561797
2022-04-28,602503
2022-04-29,659112
2022-04-30,706196
2022-05-01,563757
2022-05-02,504414
2022-05-03,510563
2022-05-04,557875
2022-05-05,604415
2022-05-06,717994
2022-05-07,752243
2022-05-08,600759
2022-05-09,494100
2022-05-10,516579
2022-05-11,552825
2022-05-12,591573
2022-05-13,659446
2022-05-14,727666
2022-05-15,608620
2022-05-16,549334
2022-05-17,545761
2022-05-18,577551
2022-05-19,624387
2022-05-20,654584
2022-05-21,695486
2022-05-22,603928
2022-05-23,507340
2022-05-24,521512
2022-05-25,549014
2022-05-26,570242
2022-05-27,601259
2022-05-28,606207
2022-05-29,574979
2022-05-30,489694
2022-05-31,523228
2022-06-01,570603
2022-06-02,582060
2022-06-03,630877
2022-06-04,684666
2022-06-05,592903
2022-06-06,493259
2022-06-07,542466
2022-06-08,573338
2022-06-09,614800
2022-06-10,651235
2022-06-11,700696
2022-06-12,605767
2022-06-13,532173
2022-06-14,544035
2022-06-15,580041
2022-06-16,613034
2022-06-17,653766
2022-06-18,685684
2022-06-19,594329
2022-06-20,481355
2022-06-21,552180
2022-06-22,584493
2022-06-23,616716
2022-06-24,666184
2022-06-25,717590
2022-06-26,609172
2022-06-27,524011
2022-06-28,503792
2022-06-29,527297
2022-06-30,551553
2022-07-01,591349
2022-07-02,572844
2022-07-03,537757
2022-07-04,454455
2022-07-05,476324
2022-07-06,468408
2022-07-07,509892
2022-07-08,585718
2022-07-09,607184
2022-07-10,543959
2022-07-11,471787
2022-07-12,506237
2022-07-13,540932
2022-07-14,569186
2022-07-15,625353
2022-07-16,679839
2022-07-17,581770
2022-07-18,490182
2022-07-19,522648
2022-07-20,566723
2022-07-21,601996
2022-07-22,650886
2022-07-23,702591
2022-07-24,602589
2022-07-25,498658
2022-07-26,506989
2022-07-27,540723
2022-07-28,575365
2022-07-29,630329
2022-07-30,667842
2022-07-31,584104
2022-08-01,477233
2022-08-02,501619
2022-08-03,533799
2022-08-04,577862
2022-08-05,632959
2022-08-06,684618
2022-08-07,582643
2022-08-08,505267
2022-08-09,537701
2022-08-10,538310
2022-08-11,570776
2022-08-12,607421
2022-08-13,639990
2022-08-14,551095
2022-08-15,463892
2022-08-16,482770
2022-08-17,510649
2022-08-18,544792
2022-08-19,606771
2022-08-20,668308
2022-08-21,567496
2022-08-22,478811
2022-08-23,492125
2022-08-24,514968
2022-08-25,541677
2022-08-26,608365
2022-08-27,673601
2022-08-28,577840
2022-08-29,480355
2022-08-30,506778
2022-08-31,525196
2022-09-01,554123
2022-09-02,610675
2022-09-03,646630
2022-09-04,605883
2022-09-05,489796
2022-09-06,574534
2022-09-07,559155
2022-09-08,594250
2022-09-09,659630
2022-09-10,719728
2022-09-11,655872
2022-09-12,537623
2022-09-13,556904
2022-09-14,570686
2022-09-15,600768
2022-09-16,659118
2022-09-17,708761
2022-09-18,623582
2022-09-19,519781
2022-09-20,514288
2022-09-21,530279
2022-09-22,600487
2022-09-23,651253
2022-09-24,703101
2022-09-25,616265
2022-09-26,452112
2022-09-27,480148
2022-09-28,542748
2022-09-29,587188
2022-09-30,668183
2022-10-01,745796
2022-10-02,619129
2022-10-03,576336
2022-10-04,554015
2022-10-05,531827
2022-10-06,584244
2022-10-07,666870
2022-10-08,726404
2022-10-09,625052
2022-10-10,468780
2022-10-11,516324
2022-10-12,563334
2022-10-13,649459
2022-10-14,684544
2022-10-15,743599
2022-10-16,636687
2022-10-17,537501
2022-10-18,546372
2022-10-19,592089
2022-10-20,626724
2022-10-21,677543
2022-10-22,717416
2022-10-23,618515
2022-10-24,541825
2022-10-25,537991
2022-10-26,575397
2022-10-27,624370
2022-10-28,732659
2022-10-29,828803
2022-10-30,709813
2022-10-31,546672
2022-11-01,544864
2022-11-02,556798
2022-11-03,601311
2022-11-04,664033
2022-11-05,725756
2022-11-06,595303
2022-11-07,516396
2022-11-08,527159
2022-11-09,573359
2022-11-10,618642
2022-11-11,693768
2022-11-12,724279
2022-11-13,650554
2022-11-14,550528
2022-11-15,612005
2022-11-16,607082
2022-11-17,653792
2022-11-18,722015
2022-11-19,781847
2022-11-20,677016
2022-11-21,552831
2022-11-22,547903
2022-11-23,577878
2022-11-24,548298
2022-11-25,508231
2022-11-26,553379
2022-11-27,540292
2022-11-28,511017
2022-11-29,538359
2022-11-30,611201
