date,trips
2022-08-23,39467
2022-08-24,40562
2022-08-25,40765
2022-08-26,39597
2022-08-27,30224
2022-08-28,25279
2022-08-29,38656
2022-08-30,39675
2022-08-31,40355
2022-09-01,42404
2022-09-02,41424
2022-09-03,31551
2022-09-04,27289
2022-09-05,23958
2022-09-06,43607
2022-09-07,45167
2022-09-08,44643
2022-09-09,43408
2022-09-10,31403
2022-09-11,27095
2022-09-12,42550
2022-09-13,43637
2022-09-14,45203
2022-09-15,44766
2022-09-16,43057
2022-09-17,31266
2022-09-18,27282
2022-09-19,41952
2022-09-20,43105
2022-09-21,44030
2022-09-22,43837
2022-09-23,43402
2022-09-24,30578
2022-09-25,25942
2022-09-26,36264
2022-09-27,39150
2022-09-28,44427
2022-09-29,44369
2022-09-30,43727
2022-10-01,29133
2022-10-02,25367
2022-10-03,42088
2022-10-04,40226
2022-10-05,36633
2022-10-06,43435
2022-10-07,42379
2022-10-08,30793
2022-10-09,26675
2022-10-10,32605
2022-10-11,40542
2022-10-12,43484
2022-10-13,43013
2022-10-14,43166
2022-10-15,31018
2022-10-16,26873
2022-10-17,39290
2022-10-18,41767
2022-10-19,45628
2022-10-20,45527
2022-10-21,44244
2022-10-22,31807
2022-10-23,27686
2022-10-24,42264
2022-10-25,43718
2022-10-26,45512
2022-10-27,45687
2022-10-28,44271
2022-10-29,32345
2022-10-30,28066
2022-10-31,39746
2022-11-01,42018
2022-11-02,42943
2022-11-03,42858
2022-11-04,42325
2022-11-05,29266
2022-11-06,23975
2022-11-07,41584
2022-11-08,40335
2022-11-09,44454
2022-11-10,43497
2022-11-11,37524
2022-11-12,27555
2022-11-13,24979
2022-11-14,42066
2022-11-15,43961
2022-11-16,44897
2022-11-17,44709
2022-11-18,43776
2022-11-19,29332
2022-11-20,25988
2022-11-21,41489
2022-11-22,42350
2022-11-23,39788
2022-11-24,26234
2022-11-25,28172
2022-11-26,24479
2022-11-27,22250
2022-11-28,39614
2022-11-29,41509
2022-11-30,42157
2022-12-01,49825
2022-12-02,48264
2022-12-03,33914
2022-12-04,29160
2022-12-05,47339
2022-12-06,49205
2022-12-07,49062
2022-12-08,49876
2022-12-09,48087
2022-12-10,34181
2022-12-11,27856
2022-12-12,47259
2022-12-13,49926
2022-12-14,50754
2022-12-15,49097
2022-12-16,46634
2022-12-17,35039
2022-12-18,30254
2022-12-19,46050
2022-12-20,47430
2022-12-21,48500
2022-12-22,46120
2022-12-23,41720
2022-12-24,32163
2022-12-25,26956
2022-12-26,26990
2022-12-27,40509
2022-12-28,41253
2022-12-29,40951
2022-12-30,40738
2022-12-31,30331
2023-01-01,21332
2023-01-02,22627
2023-01-03,38771
2023-01-04,40771
2023-01-05,40866
2023-01-06,40636
2023-01-07,27985
2023-01-08,24036
2023-01-09,40101
2023-01-10,41291
2023-01-11,42237
2023-01-12,42050
2023-01-13,40729
2023-01-14,28722
2023-01-15,24506
2023-01-16,28106
2023-01-17,41539
2023-01-18,43023
2023-01-19,42862
2023-01-20,41693
2023-01-21,28135
2023-01-22,24225
2023-01-23,41013
2023-01-24,42356
2023-01-25,43226
2023-01-26,43135
2023-01-27,42318
2023-01-28,28562
2023-01-29,24311
2023-01-30,40483
2023-01-31,42673
2023-02-01,46561
2023-02-02,45907
2023-02-03,46686
2023-02-04,29618
2023-02-05,25259
2023-02-06,44211
2023-02-07,46413
2023-02-08,47291
2023-02-09,45934
2023-02-10,45541
2023-02-11,31499
2023-02-12,27600
2023-02-13,41289
2023-02-14,44655
2023-02-15,45110
2023-02-16,43071
2023-02-17,43363
2023-02-18,29598
2023-02-19,25698
2023-02-20,31162
2023-02-21,43075
2023-02-22,45663
2023-02-23,45205
2023-02-24,44343
2023-02-25,31416
2023-02-26,27760
2023-02-27,44291
2023-02-28,42578
2023-03-01,48177
2023-03-02,48165
2023-03-03,46764
2023-03-04,32171
2023-03-05,29210
2023-03-06,44871
2023-03-07,46744
2023-03-08,47694
2023-03-09,48115
2023-03-10,47055
2023-03-11,32392
2023-03-12,28940
2023-03-13,45482
2023-03-14,46222
2023-03-15,49178
2023-03-16,48786
2023-03-17,46419
2023-03-18,33459
2023-03-19,29680
2023-03-20,45334
2023-03-21,46902
2023-03-22,47914
2023-03-23,47082
2023-03-24,46005
2023-03-25,32654
2023-03-26,29378
2023-03-27,45071
2023-03-28,46771
2023-03-29,47597
2023-03-30,46890
2023-03-31,47120
2023-04-01,35126
2023-04-02,31612
2023-04-03,47144
2023-04-04,49257
2023-04-05,48525
2023-04-06,43522
2023-04-07,41425
2023-04-08,33123
2023-04-09,30832
2023-04-10,43103
2023-04-11,45941
2023-04-12,45831
2023-04-13,44990
2023-04-14,46772
2023-04-15,33928
2023-04-16,29755
2023-04-17,46704
2023-04-18,49186
2023-04-19,50744
2023-04-20,46939
2023-04-21,43210
2023-04-22,29824
2023-04-23,27037
2023-04-24,43680
2023-04-25,45984
2023-04-26,49731
2023-04-27,49486
2023-04-28,48140
2023-04-29,34540
2023-04-30,30388
2023-05-01,48409
2023-05-02,50572
2023-05-03,51802
2023-05-04,50924
2023-05-05,49705
2023-05-06,36439
2023-05-07,30720
2023-05-08,48749
2023-05-09,49574
2023-05-10,51862
2023-05-11,51449
2023-05-12,49569
2023-05-13,36551
2023-05-14,32583
2023-05-15,47325
2023-05-16,49667
2023-05-17,50902
2023-05-18,48943
2023-05-19,47777
2023-05-20,35324
2023-05-21,30872
2023-05-22,47992
2023-05-23,49722
2023-05-24,51769
2023-05-25,49469
2023-05-26,46523
2023-05-27,34345
2023-05-28,30768
2023-05-29,28928
2023-05-30,47159
2023-05-31,49433
2023-06-01,46193
2023-06-02,45779
2023-06-03,33851
2023-06-04,29484
2023-06-05,44359
2023-06-06,44740
2023-06-07,46053
2023-06-08,42651
2023-06-09,43179
2023-06-10,32404
2023-06-11,28789
2023-06-12,44497
2023-06-13,45058
2023-06-14,46270
2023-06-15,46706
2023-06-16,44699
2023-06-17,32234
2023-06-18,28012
2023-06-19,34141
2023-06-20,43789
2023-06-21,45574
2023-06-22,45204
2023-06-23,43790
2023-06-24,31501
2023-06-25,27209
2023-06-26,44221
2023-06-27,45433
2023-06-28,44898
2023-06-29,44853
2023-06-30,43874
2023-07-01,39703
2023-07-02,34031
2023-07-03,43424
2023-07-04,28188
2023-07-05,49137
2023-07-06,47866
2023-07-07,48296
2023-07-08,37621
2023-07-09,31330
2023-07-10,46709
2023-07-11,48824
2023-07-12,50597
2023-07-13,49965
2023-07-14,49093
2023-07-15,38011
2023-07-16,31607
2023-07-17,49780
2023-07-18,49671
2023-07-19,51535
2023-07-20,51176
2023-07-21,50411
2023-07-22,39259
2023-07-23,33513
2023-07-24,48981
2023-07-25,49871
2023-07-26,51496
2023-07-27,49935
2023-07-28,49995
2023-07-29,39476
2023-07-30,33801
2023-07-31,47541
2023-08-01,50941
2023-08-02,51631
2023-08-03,51984
2023-08-04,50448
2023-08-05,39136
2023-08-06,33884
2023-08-07,49290
2023-08-08,50495
2023-08-09,52541
2023-08-10,52837
2023-08-11,51820
2023-08-12,39687
2023-08-13,33753
2023-08-14,46977
2023-08-15,48102
2023-08-16,50042
2023-08-17,48216
2023-08-18,49181
2023-08-19,37606
2023-08-20,32133
2023-08-21,48342
2023-08-22,49610
2023-08-23,51054
2023-08-24,50340
2023-08-25,48699
2023-08-26,39487
2023-08-27,34329
2023-08-28,47948
2023-08-29,48705
2023-08-30,51445
2023-08-31,49689
2023-09-01,45950
2023-09-02,36482
2023-09-03,32475
2023-09-04,28612
2023-09-05,47048
2023-09-06,49380
2023-09-07,49467
2023-09-08,48505
2023-09-09,36260
2023-09-10,33201
2023-09-11,47445
2023-09-12,46932
2023-09-13,49499
2023-09-14,50023
2023-09-15,48399
2023-09-16,35995
2023-09-17,30264
2023-09-18,45549
2023-09-19,46412
2023-09-20,49262
2023-09-21,48738
2023-09-22,48767
2023-09-23,36553
2023-09-24,31702
2023-09-25,40740
2023-09-26,47958
2023-09-27,50504
2023-09-28,50738
2023-09-29,44148
2023-09-30,36295
